source,title,location,price,rooms,bathrooms,parking_spaces,area,antiguedad,alcaldia,colonia_o_municipio,latitud,longitud
Casas_iad_inmobiliaria.xlsx,OPORTUNIDAD!!  CASA COMO INVERSIÓN DEL VALLE,"Del Valle Centro, CP 03100, Ciudad de México",33000000.0,3.0,3.0,3.0,630.0,1.0,Benito Juárez,"Centro, CP 03100",19.387036,-99.1712797
Casas_iad_inmobiliaria.xlsx,Vista Hermosa amplísima residencia  en  Venta,"Lomas de Vista Hermosa, CP 05100, Ciudad de México",53650000.0,5.0,3.0,10.0,1310.0,1.0,Cuajimalpa de Morelos,CP 05100,19.3769798,-99.2751709
Casas_iad_inmobiliaria.xlsx,Hermosa casa en Valle Escondido,"Tlalpan, CP 14000, Ciudad de México",8990000.0,3.0,3.0,4.0,370.0,1.0,Tlalpan,CP 14000,19.2880603,-99.1669733
Casas_iad_inmobiliaria.xlsx,"CASA CON USO DE SUELO, ALVARO OBREGON, Roma Norte, CUAHUTEMOC, CDMX","Roma Norte, CP 06700, Ciudad de México",38000000.0,3.0,2.0,2.0,670.0,1.0,Cuauhtémoc,CP 06700,19.4183227,-99.1625655
Casas_iad_inmobiliaria.xlsx,Se VENDE casa en Lomas de Vistahermosa,"Lomas de Vista Hermosa, CP 05100, Ciudad de México",7188000.0,4.0,2.0,2.0,200.0,15.0,Cuajimalpa de Morelos,CP 05100,19.3769798,-99.2751709
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA O RENTA  LOMAS DE CHAPULTEPEC,"Lomas de Chapultepec, CP 11000, Ciudad de México",35000000.0,4.0,4.0,5.0,536.0,1.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,SE VENDE  CASA,"Pedregal de Coyoacán, CP 04330, Ciudad de México",3160000.0,2.0,2.0,1.0,79.0,1.0,Coyoacán,"Pedregal de , CP 04330",19.3373427,-99.1615919
Casas_iad_inmobiliaria.xlsx,"CASA CON 3 DEPARTAMENTOS!!! 60,000 MENSUALES","Irrigación, CP 11500, Ciudad de México",15900000.0,3.0,5.0,4.0,350.0,1.0,Miguel Hidalgo,CP 11500,19.4425356,-99.2102915
Casas_iad_inmobiliaria.xlsx,CASA CON USO DE SUELO EN CONDESA,"Hipódromo Condesa, CP 06170, Ciudad de México",20000000.0,5.0,3.0,1.0,393.0,1.0,Cuauhtémoc,"Hipódromo , CP 06170",19.4092659,-99.1795821
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA COLONIA CUAUHTEMOC ¡PARA DESARROLLAR!,"Cuauhtémoc, CP 28500, Ciudad de México",32000000.0,3.0,3.0,2.0,675.0,1.0,Cuauhtémoc,CP 28500,19.4414715,-99.1517322
Casas_iad_inmobiliaria.xlsx,"CASA EN VENTA EN LOMAS DE CHAPULTEPEC, SIERRA MAZAPIL","Lomas de Chapultepec, CP 11000, Ciudad de México",49487500.0,3.0,3.0,6.0,825.0,41.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,Casa en venta Azcapotzalco,"Clavería, CP 02080, Ciudad de México",5700000.0,3.0,2.0,1.0,340.0,1.0,Azcapotzalco,CP 02080,19.4659567,-99.1821386
Casas_iad_inmobiliaria.xlsx,"Casa en venta en Lomas de Tecamachalco, Huixquilucan,Edo. De México.","Lomas de Chapultepec, CP 11000, Ciudad de México",15000000.0,3.0,4.0,4.0,600.0,21.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA EN LOMAS DE CHAPULTEPEC,"Lomas de Chapultepec, CP 11000, Ciudad de México",36000000.0,3.0,3.0,6.0,662.0,1.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,"CASA EN VENTA LAFONTAINE, POLANCO","Polanco III Sección, CP 11540, Ciudad de México",51000000.0,4.0,4.0,4.0,465.0,1.0,Miguel Hidalgo,"III Sección, CP 11540",19.345,-99.1794
Casas_iad_inmobiliaria.xlsx,Casa en Venta en Benito Juárez CDMX,"Del Valle Centro, CP 03100, Ciudad de México",20000000.0,5.0,4.0,4.0,400.0,1.0,Benito Juárez,"Centro, CP 03100",19.387036,-99.1712797
Casas_iad_inmobiliaria.xlsx,CASA EN CALLE CERRADA PARA MODERNIZAR 4 ESTACIONAMIENTOS COL. JARDIN BALBUENA,"Jardín Balbuena, CP 15900, Ciudad de México",8490000.0,4.0,3.0,4.0,280.0,1.0,Venustiano Carranza,CP 15900,19.4154146,-99.1070641
Casas_iad_inmobiliaria.xlsx,Residencia en venta en Monte Antuco Lomas de Chapultepec,"Lomas de Chapultepec, CP 11000, Ciudad de México",52000000.0,3.0,4.0,5.0,800.0,54.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,Exclusiva Residencia en Tlacopac San Ángel,"Tlacopac, CP 01049, Ciudad de México",36500000.0,4.0,4.0,5.0,787.0,65.0,Álvaro Obregón,CP 01049,19.3539192,-99.1964167
Casas_iad_inmobiliaria.xlsx,JARDINES DEL PEDREGAL EC EXCELENTE CASA EN VENTA,"Jardines del Pedregal de San Ángel, CP 04500, Ciudad de México",48000000.0,3.0,3.0,4.0,1070.0,1.0,Álvaro Obregón,"Jardines del Pedregal de , CP 04500",19.3067981,-99.1981595
Casas_iad_inmobiliaria.xlsx,HORACIO HERMOSA CASA A LA RENTA Y VENTA,"Polanco I Sección, CP 11510, Ciudad de México",50000000.0,4.0,4.0,2.0,500.0,1.0,Miguel Hidalgo,"I Sección, CP 11510",19.345,-99.1794
Casas_iad_inmobiliaria.xlsx,"VENTA CASA CON JARDIN DE 4 RECAMARAS, COL. TORIELLO GUERRA, TLALPAN","Toriello Guerra, CP 14050, Ciudad de México",10200000.0,4.0,3.0,3.0,467.33,1.0,Tlalpan,CP 14050,19.2944916,-99.1628698
Casas_iad_inmobiliaria.xlsx,"CASA EN VENTA PLAN DE BARRANCAS, LOMAS DE CHAPULTEPEC","Lomas de Chapultepec, CP 11000, Ciudad de México",26000000.0,3.0,3.0,5.0,525.0,37.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,CASA EN RENTA O VENTA  CON USO DE SUELO OFICINAS COL. CUAUHTÉMOC,"Cuauhtémoc, CP 28500, Ciudad de México",14950000.0,3.0,2.0,1.0,200.0,54.0,Cuauhtémoc,CP 28500,19.4414715,-99.1517322
Casas_iad_inmobiliaria.xlsx,Se VENDE casa en Lomas de Vistahermosa,"Lomas de Vista Hermosa, CP 05100, Ciudad de México",7288000.0,4.0,2.0,2.0,200.0,15.0,Cuajimalpa de Morelos,CP 05100,19.3769798,-99.2751709
Casas_iad_inmobiliaria.xlsx,Bonita Residencia en Venta 840 m2 Zona Cuauhtemoc,"Juárez, CP 06600, Ciudad de México",14825000.0,5.0,4.0,12.0,988.0,1.0,Cuauhtémoc,CP 06600,19.4279483,-99.1588279
Casas_iad_inmobiliaria.xlsx,"CASA, Sierra Tarahumara Oriente, Lomas de Chapultepec, Miguel Hidalgoo","Lomas de Chapultepec, CP 11000, Ciudad de México",32000000.0,3.0,5.0,8.0,927.0,1.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,"CASA EN VENTA,  LOMAS DE CHAPULTEPEC","Lomas de Chapultepec, CP 11000, Ciudad de México",34000000.0,3.0,3.0,6.0,635.0,29.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,Casa en venta en Coyoacán,"Haciendas de Coyoacán, CP 04970, Ciudad de México",7490000.0,3.0,4.0,3.0,310.0,1.0,Coyoacán,"Haciendas de , CP 04970",19.3259,-99.1493
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA EN LOMAS DE CHAPULTEPEC,"Lomas de Chapultepec, CP 11000, Ciudad de México",28632500.0,5.0,5.0,4.0,946.0,1.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,"Polanco, Emerson. Casa con uso de suelo H4/30/150 Venta U$3,000,000","Polanco I Sección, CP 11510, Ciudad de México",55500000.0,4.0,2.0,3.0,500.0,1.0,Miguel Hidalgo,"I Sección, CP 11510",19.345,-99.1794
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA EN LOMAS DE CHAPULTEPEC,"Lomas de Chapultepec, CP 11000, Ciudad de México",50875000.0,4.0,4.0,4.0,982.0,1.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,SE VENDE CASA EN CAMPESTRE CHURUBUSCO,"Campestre Churubusco, CP 04200, Ciudad de México",7400000.0,3.0,3.0,2.0,220.0,1.0,Coyoacán,CP 04200,19.346188,-99.1356291
Casas_iad_inmobiliaria.xlsx,"CASA, Monte Libano, Lomas de Chapultepec, Miguel Hidalgo","Lomas de Chapultepec, CP 11000, Ciudad de México",48000000.0,3.0,4.0,6.0,1000.0,1.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,EN EL CORAZON DE COYOACAN PRECIOSA CASA,"Villa Coyoacán, CP 04000, Ciudad de México",19500000.0,3.0,4.0,1.0,370.0,1.0,Coyoacán,"Villa , CP 04000",19.33977,-99.16178
Casas_iad_inmobiliaria.xlsx,"Casa en venta, Del Valle, Benito Juárez","Del Valle Norte, CP 03103, Ciudad de México",14990000.0,3.0,2.0,3.0,265.0,1.0,Benito Juárez,"Norte, CP 03103",19.3719272,-99.2375604
Casas_iad_inmobiliaria.xlsx,"DEL VALLE CENTRO SEÑORIAL, AMPLÍA y UBICADA","Del Valle Centro, CP 03100, Ciudad de México",20900000.0,4.0,4.0,4.0,496.0,1.0,Benito Juárez,"Centro, CP 03100",19.387036,-99.1712797
Casas_iad_inmobiliaria.xlsx,"Hermosa Residencia, única en su tipo","Jardines del Pedregal, CP 01900, Ciudad de México",34500000.0,4.0,4.0,8.0,1100.0,1.0,Álvaro Obregón,CP 01900,19.3197812,-99.2073801
Casas_iad_inmobiliaria.xlsx,"Casa en venta, Jardines del Pedregal, Álvaro Obregón.","Jardines del Pedregal, CP 01900, Ciudad de México",53800000.0,4.0,5.0,4.0,1032.0,1.0,Álvaro Obregón,CP 01900,19.3197812,-99.2073801
Casas_iad_inmobiliaria.xlsx,Casa en Venta en Jardines Del Pedregal,"Jardines del Pedregal, CP 01900, Ciudad de México",21692500.0,4.0,4.0,6.0,1054.0,1.0,Álvaro Obregón,CP 01900,19.3197812,-99.2073801
Casas_iad_inmobiliaria.xlsx,"Casa en venta, Lomas de San Angel Inn, Álvaro Obregón","Lomas de San Ángel Inn, CP 01790, Ciudad de México",10800000.0,5.0,5.0,2.0,400.0,1.0,Álvaro Obregón,"Lomas de  Inn, CP 01790",19.3235,-99.1663
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA EN LOMAS DE CHAPULTEPEC,"Lomas de Chapultepec, CP 11000, Ciudad de México",28632500.0,3.0,3.0,3.0,1200.0,1.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,"Venta casa remodelada Col. Irrigación, a 1 km de Plaza Carso","Irrigación, CP 11500, Ciudad de México",15700000.0,5.0,3.0,3.0,240.0,1.0,Miguel Hidalgo,CP 11500,19.4425356,-99.2102915
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA EN LOMAS DE VISTA HERMOSA,"Lomas de Vista Hermosa, CP 05100, Ciudad de México",14200000.0,3.0,3.0,10.0,518.0,1.0,Cuajimalpa de Morelos,CP 05100,19.3769798,-99.2751709
Casas_iad_inmobiliaria.xlsx,"Lomas de Chapultepec. Casa sola. Venta $17900,000MN","Lomas de Chapultepec, CP 11000, Ciudad de México",17900000.0,3.0,3.0,4.0,260.0,1.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,Se Vende Casa en Uxmal col.La Narvarte,"Narvarte Oriente, CP 03023, Ciudad de México",8700000.0,3.0,2.0,3.0,187.0,1.0,Benito Juárez,"Oriente, CP 03023",19.3932666,-99.1502584
Casas_iad_inmobiliaria.xlsx,"Casa para remodelar en venta Soto , Col Guerrero, Cuauhtemoc, CDMX","Guerrero, CP 06300, Ciudad de México",7900000.0,3.0,3.0,2.0,753.0,1.0,Cuauhtémoc,CP 06300,19.4442773,-99.1429883
Casas_iad_inmobiliaria.xlsx,"CASA VENTA  LOMAS DE VISTA HERMOSA, CUAJIMALPA ¡CONOCELA!","Lomas de Vista Hermosa, CP 05100, Ciudad de México",23500000.0,3.0,5.0,5.0,680.0,1.0,Cuajimalpa de Morelos,CP 05100,19.3769798,-99.2751709
Casas_iad_inmobiliaria.xlsx,"OPORTUNIDAD mansión en VENTA en Lomas de Chapultec, CDMX","Lomas de Chapultepec VII Sección, CP 11000, Ciudad de México",28632500.0,5.0,5.0,9.0,640.0,1.0,Miguel Hidalgo,"VII Sección, CP 11000",19.345,-99.1794
Casas_iad_inmobiliaria.xlsx,"LOMAS DE CHAPULTEPEC, para magnifica  inversión","Lomas de Chapultepec, CP 11000, Ciudad de México",34800000.0,3.0,3.0,6.0,635.0,1.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,"Casa en venta, Lomas de las Aguilas, Alvaro Obregón","Lomas de las Águilas, CP 01730, Ciudad de México",12000000.0,3.0,4.0,5.0,570.9,1.0,Álvaro Obregón,"Lomas de , CP 01730",19.3667,-99.2
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA  JARDINES  DEL PEDREGAL,"Jardines del Pedregal, CP 01900, Ciudad de México",28500000.0,4.0,4.0,3.0,792.0,0.0,Álvaro Obregón,CP 01900,19.3197812,-99.2073801
Casas_iad_inmobiliaria.xlsx,"Casa / Terreno en Venta Portales Sur, CDMX","Portales Sur, CP 03300, Ciudad de México",9000000.0,4.0,3.0,5.0,295.0,0.0,Benito Juárez,"Sur, CP 03300",19.3616941,-99.1489143
Casas_iad_inmobiliaria.xlsx,"CASA EN VENTA EN ROMULO OFARRIL, ÁLVARO OBREGÓN","Las Águilas, CP 01048, Ciudad de México",30000000.0,4.0,3.0,5.0,1058.0,0.0,Álvaro Obregón,CP 01048,19.3604005,-99.2018757
Casas_iad_inmobiliaria.xlsx,Ubicada oficinas en venta en la colonia Nápoles,"Nápoles, CP 03810, Ciudad de México",26000000.0,3.0,4.0,3.0,447.0,0.0,Benito Juárez,CP 03810,19.3937697,-99.1766017
Casas_iad_inmobiliaria.xlsx,"CASA EN VENTA EN SIERRA MAZAPIL, LOMAS DE CHAPULTEPEC","Lomas de Chapultepec, CP 11000, Ciudad de México",49487500.0,3.0,3.0,6.0,825.0,0.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,CASA EN EL CORAZON DE COYOACAN,"Del Carmen, CP 04100, Ciudad de México",15000000.0,4.0,3.0,3.0,400.0,0.0,Coyoacán,CP 04100,19.3532702,-99.1731614
Casas_iad_inmobiliaria.xlsx,CASA EN LINDAVISTA,"Lindavista Norte, CP 07300, Ciudad de México",6200000.0,3.0,2.0,2.0,231.0,0.0,Gustavo A. Madero,"Norte, CP 07300",19.51,-99.1267
Casas_iad_inmobiliaria.xlsx,SE VENDE RESIDENCIA EN JARDINES DEL PEDREGAL,"Jardines del Pedregal, CP 01900, Ciudad de México",21692500.0,3.0,3.0,8.0,1200.0,0.0,Álvaro Obregón,CP 01900,19.3197812,-99.2073801
Casas_iad_inmobiliaria.xlsx,RESIDENCIA EN LA MEJOR CALLE CERRADA DE JARDINES DEL PEDREGAL,"Jardines del Pedregal, CP 01900, Ciudad de México",29950000.0,4.0,4.0,7.0,820.0,0.0,Álvaro Obregón,CP 01900,19.3197812,-99.2073801
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA POLANCO CON LOCALES Y DEPARTAMENTOS,"Polanco, CP 11510, Ciudad de México",45000000.0,3.0,3.0,8.0,700.0,0.0,Miguel Hidalgo,CP 11510,19.4339657,-99.196568
Casas_iad_inmobiliaria.xlsx,"CASA EN VENTA TRES PICOS, POLANCO","Polanco, CP 11510, Ciudad de México",25700000.0,2.0,3.0,2.0,300.0,0.0,Miguel Hidalgo,CP 11510,19.4339657,-99.196568
Casas_iad_inmobiliaria.xlsx,EXCLUSIVA CASA EN VENTA EN POLANCO V SECCION TRES PICOS,"Polanco V Sección, CP 11560, Ciudad de México",35000000.0,4.0,4.0,3.0,565.0,0.0,Miguel Hidalgo,"V Sección, CP 11560",19.345,-99.1794
Casas_iad_inmobiliaria.xlsx,ESPECTACULAR  TOWN HOUSE EN VENTA POLANCO  TRES PICOS,"Polanco, CP 11510, Ciudad de México",35000000.0,3.0,4.0,4.0,485.0,0.0,Miguel Hidalgo,CP 11510,19.4339657,-99.196568
Casas_iad_inmobiliaria.xlsx,Casa en fraccionamiento cerrado frente a parque,"Campestre Coyoacán, CP 04938, Ciudad de México",10900000.0,3.0,3.0,2.0,301.0,0.0,Coyoacán,"Campestre , CP 04938",19.3091807,-99.116957
Casas_iad_inmobiliaria.xlsx,"CASA, Pedernal, Jardines del Pedregal, Álvaro Obregón","Jardines del Pedregal, CP 01900, Ciudad de México",27500000.0,3.0,4.0,5.0,713.0,0.0,Álvaro Obregón,CP 01900,19.3197812,-99.2073801
Casas_iad_inmobiliaria.xlsx,"Casa de 3 recámaras con jardín, en Tlalpan Centro","Tlalpan Centro, CP 14000, Ciudad de México",9790000.0,3.0,3.0,2.0,320.0,0.0,Tlalpan,"Centro, CP 14000",19.2795991,-99.1669332
Casas_iad_inmobiliaria.xlsx,Casa en venta Sierra Paracaima,"Lomas de Chapultepec, CP 11000, Ciudad de México",60000000.0,4.0,4.0,4.0,580.0,0.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,Casa en VENTA en la Del Valle,"Del Valle Sur, CP 03104, Ciudad de México",16900000.0,4.0,2.0,4.0,332.0,0.0,Benito Juárez,"Sur, CP 03104",19.3863183,-99.1736673
Casas_iad_inmobiliaria.xlsx,Vendo casa restaurada en la colonia Narvarte Poniente,"Narvarte Poniente, CP 03020, Ciudad de México",16500000.0,4.0,2.0,4.0,286.0,0.0,Benito Juárez,"Poniente, CP 03020",19.3922258,-99.1577068
Casas_iad_inmobiliaria.xlsx,Venta Residencia Tlalpan Centro Espectacular,"Tlalpan Centro, CP 14000, Ciudad de México",34200000.0,3.0,4.0,10.0,723.0,0.0,Tlalpan,"Centro, CP 14000",19.2795991,-99.1669332
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA EN ANZURES,"Anzures, CP 11590, Ciudad de México",15400000.0,4.0,4.0,2.0,420.0,0.0,Miguel Hidalgo,CP 11590,19.4320972,-99.1771646
Casas_iad_inmobiliaria.xlsx,CASA EN LOMAS DE CHAPULTEPEC,"Lomas de Chapultepec, CP 11000, Ciudad de México",28632500.0,4.0,4.0,4.0,640.0,0.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,Venta Oficinas Anzures Lafayette,"Anzures, CP 11590, Ciudad de México",45000000.0,3.0,3.0,7.0,517.0,0.0,Miguel Hidalgo,CP 11590,19.4320972,-99.1771646
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA VISTAHERMOSA,"Lomas de Vista Hermosa, CP 05100, Ciudad de México",13500000.0,3.0,3.0,2.0,300.0,0.0,Cuajimalpa de Morelos,CP 05100,19.3769798,-99.2751709
Casas_iad_inmobiliaria.xlsx,CASA A LA VENTA EN LOMAS DE VISTA HERMOSA,"Lomas de Vista Hermosa, CP 05100, Ciudad de México",21000000.0,3.0,3.0,2.0,846.0,0.0,Cuajimalpa de Morelos,CP 05100,19.3769798,-99.2751709
Casas_iad_inmobiliaria.xlsx,"Casa Venta, Iglesia Jardines del Pedregal","Jardines del Pedregal, CP 01900, Ciudad de México",28500000.0,4.0,3.0,6.0,1400.0,0.0,Álvaro Obregón,CP 01900,19.3197812,-99.2073801
Casas_iad_inmobiliaria.xlsx,Se VENDE casa en Lomas de Vistahermosa,"Lomas de Vista Hermosa, CP 05100, Ciudad de México",7690000.0,4.0,2.0,2.0,200.0,0.0,Cuajimalpa de Morelos,CP 05100,19.3769798,-99.2751709
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA EN LOMAS DE CHAPULTEPEC,"Lomas de Chapultepec, CP 11000, Ciudad de México",27000000.0,3.0,3.0,5.0,525.0,0.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,Casa con uso de Suelo para Restaurante en Coyoacán,"Del Carmen, CP 04100, Ciudad de México",20000000.0,5.0,5.0,2.0,295.87,0.0,Coyoacán,CP 04100,19.3532702,-99.1731614
Casas_iad_inmobiliaria.xlsx,Venta casa sola en privada  Del Carmen Coyoacan,"Del Carmen, CP 04100, Ciudad de México",23000000.0,4.0,3.0,3.0,637.0,0.0,Coyoacán,CP 04100,19.3532702,-99.1731614
Casas_iad_inmobiliaria.xlsx,Casa en venta sobre Av. del Taller,"Jardín Balbuena, CP 15900, Ciudad de México",6500000.0,4.0,2.0,4.0,236.97,0.0,Venustiano Carranza,CP 15900,19.4154146,-99.1070641
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA EN LOMAS DE VISTA HERMOSA,"Lomas de Vista Hermosa, CP 05100, Ciudad de México",35000000.0,5.0,5.0,6.0,946.93,0.0,Cuajimalpa de Morelos,CP 05100,19.3769798,-99.2751709
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA EN LOMAS DE CHAPULTEPEC,"Lomas de Chapultepec, CP 11000, Ciudad de México",45475000.0,3.0,3.0,6.0,825.0,0.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA EN JARDINES DEL PEDREGAL,"Jardines del Pedregal, CP 01900, Ciudad de México",22500000.0,3.0,3.0,5.0,985.0,0.0,Álvaro Obregón,CP 01900,19.3197812,-99.2073801
Casas_iad_inmobiliaria.xlsx,Casa en Venta en Jardines del Pedregal de San Ángel,"Jardines del Pedregal de San Ángel, CP 04500, Ciudad de México",25800000.0,4.0,4.0,6.0,1119.0,0.0,Álvaro Obregón,"Jardines del Pedregal de , CP 04500",19.3067981,-99.1981595
Casas_iad_inmobiliaria.xlsx,Casa en Venta en Jardines del Pedregal...,"Jardines del Pedregal, CP 01900, Ciudad de México",28000000.0,4.0,4.0,4.0,1332.0,0.0,Álvaro Obregón,CP 01900,19.3197812,-99.2073801
Casas_iad_inmobiliaria.xlsx,Casa en Venta en Jardines del Pedregal de San Angel..,"Jardines del Pedregal de San Ángel, CP 04500, Ciudad de México",27000000.0,4.0,5.0,4.0,440.0,0.0,Álvaro Obregón,"Jardines del Pedregal de , CP 04500",19.3067981,-99.1981595
Casas_iad_inmobiliaria.xlsx,CASA EN VENTA ALCAZAR DE TOLEDO LOMAS DE CHAPULTEPEC,"Lomas de Chapultepec, CP 11000, Ciudad de México",22500000.0,3.0,3.0,3.0,487.0,0.0,Miguel Hidalgo,CP 11000,19.4210896,-99.2184637
Casas_iad_inmobiliaria.xlsx,Casas  Venta en Coyoacán,"Del Carmen, CP 04100, Ciudad de México",9900000.0,5.0,4.0,2.0,302.0,0.0,Coyoacán,CP 04100,19.3532702,-99.1731614
Casas_iad_inmobiliaria.xlsx,CASA EN CONDOMINIO CUAJIMALPA ¡Condominio de lujo con zonas arboladas!,"Cuajimalpa, CP 05000, Ciudad de México",5800000.0,3.0,3.0,2.0,180.0,0.0,Cuajimalpa de Morelos,CP 05000,19.3572429,-99.2996246
Casas_iad_inmobiliaria.xlsx,AMPLIA CASA EN VENTA TOTALMENTE REMODELADA EN 2022 UBICADA  EN EX HACIENDA COAPA,"Rinconada Coapa 1A Sección, CP 14330, Ciudad de México",12000000.0,3.0,2.0,2.0,350.0,0.0,Tlalpan,"Rinconada  1A Sección, CP 14330",19.3149,-99.1524
Casas_iad_inmobiliaria.xlsx,En venta residencia con 1269 metros de terreno y permiso para construir 6 casas,"Las Águilas, CP 01048, Ciudad de México",29500000.0,3.0,2.0,8.0,1269.0,0.0,Álvaro Obregón,CP 01048,19.3604005,-99.2018757
Casas_iad_inmobiliaria.xlsx,HERMOSA CASA EN VENTA EN LA COLONIA ROMA,"Roma Sur, CP 06760, Ciudad de México",26000000.0,3.0,3.0,2.0,490.0,0.0,Cuauhtémoc,CP 06760,19.4058335,-99.1633037
Casas_iad_inmobiliaria.xlsx,Linda casa en venta en Jardines del Pedregal,"Jardines del Pedregal, CP 01900, Ciudad de México",28500000.0,4.0,4.0,3.0,792.0,0.0,Álvaro Obregón,CP 01900,19.3197812,-99.2073801
Casas_iad_inmobiliaria.xlsx,"Casa en venta en la colonia Del Carmen, Coyoacán","Del Carmen, CP 04100, Ciudad de México",10500000.0,4.0,2.0,4.0,276.0,0.0,Coyoacán,CP 04100,19.3532702,-99.1731614
Casas_iad_inmobiliaria.xlsx,CASA EXCELENTE PARA ACTUALIZAR 370 M2  COL. DEL VALLE SUR,"Del Valle Sur, CP 03104, Ciudad de México",15700000.0,4.0,3.0,4.0,400.0,0.0,Benito Juárez,"Sur, CP 03104",19.3863183,-99.1736673
Casas_iad_inmobiliaria.xlsx,Casa en Venta en Lindavista,"Lindavista Norte, CP 07300, Ciudad de México",10300000.0,3.0,3.0,3.0,404.58,0.0,Gustavo A. Madero,"Norte, CP 07300",19.51,-99.1267
Casas_iad_inmobiliaria.xlsx,"Casa  en Jardines del Pedregal, frente a Plaza Jolie","Jardines del Pedregal, CP 01900, Ciudad de México",23000000.0,4.0,4.0,8.0,803.0,0.0,Álvaro Obregón,CP 01900,19.3197812,-99.2073801
Casas_iad_inmobiliaria.xlsx,"CASA EN VENTA, TLACOPAC SAN ANGEL","Tlacopac, CP 01049, Ciudad de México",25600000.0,4.0,3.0,2.0,690.0,0.0,Álvaro Obregón,CP 01049,19.3539192,-99.1964167
Casas_iad_inmobiliaria.xlsx,HERMOSA CASA ESTILO COLONIAL  EN SAN ÁNGEL,"Tlacopac, CP 01049, Ciudad de México",29900000.0,4.0,3.0,2.0,987.0,0.0,Álvaro Obregón,CP 01049,19.3539192,-99.1964167
Casas_iad_inmobiliaria.xlsx,"CASA EN VENTA EN XOCHIMILCO, SANTIAGO TEPALCATLALPAN","Santiago Tepalcatlalpan, CP 16200, Ciudad de México",6300000.0,4.0,2.0,7.0,500.0,0.0,Tlalpan,"Santiago Tepalca, CP 16200",19.2481076,-99.1233847
Casas_iad_inmobiliaria.xlsx,VENTA CASA LOMAS DE LAS AGUILAS,"Lomas de las Águilas, CP 01730, Ciudad de México",10300000.0,4.0,4.0,2.0,400.0,0.0,Álvaro Obregón,"Lomas de , CP 01730",19.3667,-99.2
Casas_iad_inmobiliaria.xlsx,Venta casa en condominio en Tlalpan Centro,"Tlalpan Centro, CP 14000, Ciudad de México",10200000.0,3.0,3.0,2.0,281.0,0.0,Tlalpan,"Centro, CP 14000",19.2795991,-99.1669332
Casas_iad_inmobiliaria.xlsx,"Casa en Gustavo A. Madero, Ciudad de México.","Lindavista Norte, CP 07300, Ciudad de México",23000000.0,4.0,3.0,4.0,700.0,0.0,Gustavo A. Madero,"Norte, CP 07300",19.51,-99.1267
Casas_iad_inmobiliaria.xlsx,Excelente casa en Jardines del Pedregal precio a tratar,"Jardines del Pedregal, CP 01900, Ciudad de México",28000000.0,4.0,3.0,6.0,781.0,0.0,Álvaro Obregón,CP 01900,19.3197812,-99.2073801
