source,title,location,renta_mensual,rooms,bathrooms,parking_spaces,area,antiguedad,alcaldia,colonia_o_municipio,latitud,longitud,url
rentola_rentas,Departamento en Renta,"unnamed road, Colonia La Salle, 07707 Mexico City, CMX, Mexico",2600.0,1,0,0,520.0,30.0,No Identificada,Colonia La Salle,19.4326,-99.1332,https://rentola.mx/listings/se-renta-depa-amueblado-estudiantes-o-profe-sionistas-pa7f1f2
rentola_rentas,Departamento en Renta,"El Café Shabo, Avenida Repúblicas 30, Colonia Miravalle, 03580 Mexico City, CMX, Mexico",6200.0,1,0,0,207.0,30.0,No Identificada,Avenida Repúblicas 30,19.4326,-99.1332,https://rentola.mx/listings/republicas-39a-depto-24-col-portales-pf08b0d
rentola_rentas,Departamento en Renta,"Avenida Paseo de la Reforma, Condesa, 06500 Mexico City, CMX, Mexico",6000.0,1,0,1,60.0,30.0,Condesa,Condesa,19.4148639,-99.176429,https://rentola.mx/listings/residencia-de-lujo-dentro-del-ritz-carlton-paseo-de-la-reforma-p25490a
rentola_rentas,Departamento en Renta,"Moctezuma, Calzada General Ignacio Zaragoza, Jardín Balbuena, 15900 Mexico City, CMX, Mexico",7000.0,2,0,1,72.0,30.0,No Identificada,Calzada General Ignacio Zaragoza,19.4264684,-99.1098256,https://rentola.mx/listings/moctezuma-pa3dce1
rentola_rentas,Departamento en Renta,"Calle Icacos, La Piedad, 03023 Mexico City, CMX, Mexico",6000.0,1,0,0,133.0,30.0,No Identificada,La Piedad,19.4326,-99.1332,https://rentola.mx/listings/departamento-col-narvarte-oriente-p3dc48c
rentola_rentas,Departamento en Renta,"Andador Primero, Unidad Habitacional Obrero CTM Culhuacán 9, 04909 Mexico City, Mexico",9000.0,2,0,1,173.0,30.0,Unidad Habitacional Obrero Ctm Culhuacán 9,Unidad Habitacional Obrero CTM Culhuacán 9,19.311445,-99.102144,https://rentola.mx/listings/departamento-en-renta-en-col-coapa-coyoacan-cdmx-p341e65
rentola_rentas,Departamento en Renta,"Calle José Simón Bolívar, Colonia Miguel Alemán, 03420 Mexico City, Mexico",5500.0,1,0,1,367.0,30.0,Colonia Miguel Alemán,Colonia Miguel Alemán,19.3898354,-99.1444529,https://rentola.mx/listings/habitacion-en-la-departamento-en-la-col-alamos-pc8e91a
rentola_rentas,Departamento en Renta,"Calle C Manzana II, Colonia Quetzalcóatl, 04400 Mexico City, CMX, Mexico",5000.0,1,0,1,250.0,30.0,No Identificada,Colonia Quetzalcóatl,19.3379672,-99.1289166,https://rentola.mx/listings/departamento-col-educacion-pb2820e
rentola_rentas,Departamento en Renta,"Avenida Cuitláhuac, Colonia Sector Naval, 02080 Mexico City, CMX, Mexico",4800.0,1,0,0,343.0,30.0,Tláhuac,Colonia Sector Naval,19.2703914,-99.0047499,https://rentola.mx/listings/se-renta-cuarto-a-15min-de-unitec-cuitlahuac-y-30min-de-polanco-p03db2e
rentola_rentas,Departamento en Renta,"Calle Monte Everest, Lomas de Chapultepec, 11000 Mexico City, Mexico",65000.0,3,0,1,220.0,30.0,Lomas De Chapultepec,Lomas de Chapultepec,19.4156998,-99.2136879,https://rentola.mx/listings/casa-en-renta-lomas-de-chapultepec-miguel-hidalgo-cdmx-p2d3a6c
rentola_rentas,Departamento en Renta,"Calle 3 123, Colonia Agrícola Pantitlán, 08100 Mexico City, Mexico",3500.0,1,0,0,175.0,30.0,Colonia Agrícola Pantitlán,Colonia Agrícola Pantitlán,19.4057974,-99.0663725,https://rentola.mx/listings/departamento-en-renta-agricola-pantitlan-iztacalco-p151be5
rentola_rentas,Departamento en Renta,"Centro, 06000 Mexico City, CMX, Mexico",8000.0,2,0,0,104.0,30.0,Centro,06000 Mexico City,19.4350386,-99.1403951,https://rentola.mx/listings/anillo-de-circunvalacion-307-depto-2-col-centro-p863e0e
rentola_rentas,Departamento en Renta,"Cuauhtémoc, Mexico City, Mexico",9500.0,3,0,1,79.0,30.0,Cuauhtémoc,Mexico City,19.4326296,-99.1331785,https://rentola.mx/listings/casa-en-renta-en-alfareros-san-jacinto-amilpas-p5e8fa2
rentola_rentas,Departamento en Renta,"unnamed road, Unidad Habitacional Nativitas, 16090 Mexico City, CMX, Mexico",5500.0,1,0,1,110.0,30.0,No Identificada,Unidad Habitacional Nativitas,19.4326,-99.1332,https://rentola.mx/listings/departamento-col-nativitas-pf6689a
rentola_rentas,Departamento en Renta,"Privada Prolongación Espíritu Santo, Coyoacán, 04320 Mexico City, Mexico",4500.0,1,0,0,321.0,30.0,Coyoacán,Coyoacán,19.3488917,-99.1629828,https://rentola.mx/listings/se-renta-cuarto-en-coyoacan-en-casa-compartida-p18f11e
rentola_rentas,Departamento en Renta,"Calle Tres Cruces 99, Coyoacán, 04010 Mexico City, Mexico",32000.0,3,0,1,150.0,30.0,Coyoacán,Coyoacán,19.3488917,-99.1629828,https://rentola.mx/listings/casa-en-renta-calle-tres-cruces-112-coyoacan-ciudad-de-mexico-cdmx-mexico-p18ff0c
rentola_rentas,Departamento en Renta,"Calle San Raúl, Colonia Textitlán 222, 04600 Mexico City, CMX, Mexico",5000.0,1,0,0,250.0,30.0,No Identificada,Colonia Textitlán 222,19.3142126,-99.1539359,https://rentola.mx/listings/departamento-col-pueblo-de-santa-ursula-coapa-p00266a
rentola_rentas,Departamento en Renta,"Avenida Ing. Juan de Dios Batíz Paredes 523, Colonia Zacatenco, 07340 Mexico City, Mexico",13000.0,4,0,1,153.0,30.0,Colonia Zacatenco,Colonia Zacatenco,19.5036005,-99.1144386,https://rentola.mx/listings/departamento-en-renta-lindavista-sur-gustavo-a-madero-p5639c1
rentola_rentas,Departamento en Renta,"Calle Serafín Olarte, Narvarte, 03630 Mexico City, CMX, Mexico",12500.0,2,0,1,187.0,30.0,No Identificada,Narvarte,19.4326,-99.1332,https://rentola.mx/listings/departamento-en-renta-colonia-independencia-p5bda6c
rentola_rentas,Departamento en Renta,"Calle San Joaquín, Colonia México nuevo, 11260 Mexico City, Mexico",4500.0,1,0,0,321.0,30.0,Colonia México Nuevo,Colonia México nuevo,19.4928133,-99.1892558,https://rentola.mx/listings/recamara-para-hombre-p0793e7
