titulo,precio,ubicacion,recamaras,banos,m2,url,datos_brutos
,"MXN45,000",,,,,https://departamento.mercadolibre.com.mx/MLM-2804163763-vita-polanco-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Vita Polanco | MXN | 45,000 | 2 recámaras | 2 baños | 80 m² construidos | Granada, Miguel Hidalgo, Distrito Federal"
,"MXN62,000",,,,,https://departamento.mercadolibre.com.mx/MLM-4839103416-departamento-en-renta-en-roma-norte-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta En Roma Norte | pulppo | MXN | 62,000 | 2 recámaras | 2 baños | 130 m² construidos | Chihuahua 100, Cuauhtémoc, Distrito Federal"
,"MXN60,000",,,,,https://departamento.mercadolibre.com.mx/MLM-2899161575-departamento-en-renta-san-jose-insurgentes-mercaderes-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta, San Jose Insurgentes, Mercaderes | MXN | 60,000 | 3 recámaras | 3 baños | 163 m² construidos | San José Insurgentes, Benito Juárez, Distrito Federal"
,"MXN70,000",,,,,https://departamento.mercadolibre.com.mx/MLM-2874606305-departamento-en-venta-olivar-de-los-padres-desierto-de-los-leones-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Venta, Olivar De Los Padres, Desierto De Los Leones | MXN | 70,000 | 3 recámaras | 3 baños | 257 m² construidos | Lomas De La Era, Alvaro Obregón, Distrito Federal"
,"MXN18,000",,,,,https://departamento.mercadolibre.com.mx/MLM-2912465557-departamento-en-renta-en-san-rafael-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta En San Rafael | pulppo | MXN | 18,000 | 1 baño | 40 m² construidos | C. José Rosas Moreno 0, Cuauhtémoc, Distrito Federal"
,"MXN120,000",,,,,https://departamento.mercadolibre.com.mx/MLM-4948069600-departamento-en-renta-en-palmas-lomas-de-chapultepec-miguel-hidalgo-rj45-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta En Palmas, Lomas De Chapultepec, Miguel Hidalgo Rj45 | MXN | 120,000 | 3 recámaras | 3 baños | 450 m² construidos | Lomas De Chapultepec, Miguel Hidalgo, Distrito Federal"
,"MXN40,500",,,,,https://departamento.mercadolibre.com.mx/MLM-5277482538-departamento-en-renta-con-roof-garden-privado-en-colonia-napoles-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta Con Roof Garden Privado En Colonia Nápoles | MXN | 40,500 | 2 recámaras | 2 baños | 71 m² construidos | Nápoles, Benito Juárez, Distrito Federal"
,"MXN29,000",,,,,https://departamento.mercadolibre.com.mx/MLM-5261287310-departamento-santa-fe-cuajimalpa-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento - Santa Fe Cuajimalpa | MXN | 29,000 | 2 recámaras | 2 baños | 103 m² de terreno | Increíble Depto EN Renta EN Joy, Santa FE (103 M2) $29,000 C/mtto, Santa Fe Cuajimalpa, Cuajimalpa De Morelos, Distrito Federal"
,"MXN26,500",,,,,https://departamento.mercadolibre.com.mx/MLM-5153797450-departamento-en-renta-en-stampa-amueblado-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta En Stampa Amueblado | MXN | 26,500 | 2 recámaras | 2 baños | 85 m² construidos | Carretera México - Toluca, Contadero, Cuajimalpa De Morelos, Distrito Federal"
,"MXN24,847",,,,,https://departamento.mercadolibre.com.mx/MLM-4892223120-departamento-en-renta-en-san-rafael-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=39&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta En San Rafael | pulppo | MXN | 24,847 | 1 recámara | 1 baño | 53 m² construidos | Calle James Sullivan, San Rafael, Cuauhtémoc, Distrito Federal"
