entidad,nom_mun,nom_loc,longitud,latitud,pobtot,p18ym_pb,vph_inter,vph_pc,vph_autom,vph_telef,vph_lavad,vph_snbien,graproes,pea,prom_ocup,pder_ss,nom_mun_norm,pct_internet,pct_educ_sup
9,Tlalpan,El Sicomoro,-99.17583333333334,19.190555555555555,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Tlamenelolpa (Los Encinos),-99.17361111111111,19.190277777777776,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,La Providencia,-99.16472222222222,19.18888888888889,37,1.0,0.0,0.0,6.0,4.0,3.0,0.0,6.76,8.0,4.63,30.0,TLALPAN,0.0,2.7027027027027026
9,Tlalpan,Finca Trancas,-99.16611111111112,19.18638888888889,16,8.0,2.0,4.0,5.0,3.0,4.0,0.0,13.6,5.0,3.2,7.0,TLALPAN,12.5,50.0
9,Tlalpan,Paraje Temazcaltitla (Kilómetro 32.2),-99.16305555555556,19.185555555555556,22,3.0,0.0,1.0,0.0,1.0,3.0,0.0,8.64,8.0,5.5,7.0,TLALPAN,0.0,13.636363636363635
9,Tlalpan,Paraje de Apantenco,-99.14805555555556,19.18277777777778,163,18.0,2.0,5.0,12.0,4.0,18.0,2.0,6.97,65.0,3.88,43.0,TLALPAN,1.2269938650306749,11.042944785276074
9,Tlalpan,Totoapan,-99.15055555555556,19.174444444444447,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Colonia Ocotla,-99.15972222222223,19.21472222222222,30,1.0,0.0,0.0,2.0,1.0,1.0,0.0,5.94,11.0,3.75,11.0,TLALPAN,0.0,3.3333333333333335
9,Tlalpan,Kilómetro 29.5,-99.15666666666667,19.205555555555556,16,8.0,1.0,2.0,3.0,2.0,4.0,1.0,11.31,12.0,3.2,9.0,TLALPAN,6.25,50.0
9,Tlalpan,Kilómetro 30,-99.15861111111111,19.203888888888887,112,33.0,6.0,12.0,22.0,8.0,19.0,0.0,8.88,54.0,3.61,77.0,TLALPAN,5.357142857142857,29.464285714285715
9,Tlalpan,Kilómetro 30.5,-99.16583333333334,19.20111111111111,194,26.0,0.0,2.0,18.0,5.0,19.0,1.0,7.79,76.0,4.22,96.0,TLALPAN,0.0,13.402061855670103
9,Tlalpan,José María Morelos,-99.2213888888889,19.209166666666665,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Ocotla Chico,-99.16805555555555,19.210833333333333,489,48.0,0.0,13.0,28.0,2.0,62.0,2.0,6.99,175.0,4.32,227.0,TLALPAN,0.0,9.815950920245399
9,Tlalpan,Paraje Atonco,-99.23194444444445,19.212777777777777,17,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,8.0,2.83,1.0,TLALPAN,0.0,5.88235294117647
9,Tlalpan,La Herradura,-99.19555555555556,19.23611111111111,424,51.0,8.0,10.0,32.0,47.0,57.0,0.0,7.49,182.0,4.56,163.0,TLALPAN,1.8867924528301887,12.028301886792454
9,Tlalpan,Carretera al Ajusco,-99.18833333333333,19.235277777777778,24,3.0,0.0,0.0,2.0,2.0,3.0,0.0,7.94,9.0,3.43,14.0,TLALPAN,0.0,12.5
9,Tlalpan,El Pedregal,-99.20083333333334,19.235,21,2.0,1.0,1.0,2.0,1.0,2.0,0.0,8.36,9.0,3.0,8.0,TLALPAN,4.761904761904762,9.523809523809524
9,Tlalpan,Chahualixcatitla,-99.16638888888889,19.18166666666667,18,5.0,0.0,0.0,0.0,0.0,5.0,0.0,9.92,7.0,2.57,16.0,TLALPAN,0.0,27.77777777777778
9,Tlalpan,Rancho San José,-99.16444444444446,19.171666666666667,20,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,5.0,2.0,TLALPAN,0.0,0.0
9,Tlalpan,Pedro Moreno,-99.21555555555555,19.2075,33,17.0,4.0,5.0,4.0,4.0,5.0,0.0,12.55,15.0,4.71,32.0,TLALPAN,12.121212121212121,51.515151515151516
9,Tlalpan,Colonia San Juan,-99.21111111111111,19.20722222222222,206,28.0,3.0,8.0,20.0,8.0,31.0,1.0,7.78,83.0,3.85,82.0,TLALPAN,1.4563106796116505,13.592233009708737
9,Tlalpan,Colonia Aguayoto,-99.21694444444445,19.205277777777777,284,62.0,2.0,7.0,24.0,33.0,46.0,0.0,8.3,137.0,3.64,104.0,TLALPAN,0.7042253521126761,21.830985915492956
9,Tlalpan,Los Encinos,-99.13027777777778,19.196944444444444,49,5.0,0.0,0.0,2.0,0.0,1.0,1.0,5.97,20.0,4.45,17.0,TLALPAN,0.0,10.204081632653061
9,Tlalpan,Kilómetro 32.1,-99.16444444444446,19.188055555555557,43,18.0,7.0,7.0,12.0,9.0,11.0,0.0,11.94,21.0,2.87,19.0,TLALPAN,16.27906976744186,41.86046511627907
9,Tlalpan,Lienzo Charro Pepe Castro,-99.20305555555557,19.19527777777778,15,2.0,1.0,1.0,2.0,2.0,2.0,0.0,8.38,6.0,4.0,4.0,TLALPAN,6.666666666666667,13.333333333333334
9,Tlalpan,Tres Vientos,-99.21527777777779,19.18277777777778,9,2.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,4.0,3.0,4.0,TLALPAN,0.0,22.22222222222222
9,Tlalpan,Kilómetro 7.5 (Circuito Ajusco),-99.22,19.26722222222222,24,1.0,0.0,0.0,1.0,0.0,3.0,0.0,6.67,5.0,6.0,6.0,TLALPAN,0.0,4.166666666666666
9,Tlalpan,Camino a la Venta,-99.19361111111111,19.21944444444444,30,2.0,0.0,0.0,2.0,1.0,5.0,1.0,6.45,15.0,4.29,0.0,TLALPAN,0.0,6.666666666666667
9,Tlalpan,Paraje la Monera,-99.18916666666667,19.2375,35,6.0,1.0,1.0,2.0,5.0,3.0,2.0,7.59,11.0,3.89,7.0,TLALPAN,2.857142857142857,17.142857142857142
9,Tlalpan,El Tianguillo (Kilómetro 19.5),-99.25111111111111,19.22722222222222,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Criadero Kodik,-99.23805555555556,19.223611111111108,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Camino Cantera Cantil,-99.15138888888889,19.215,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Cuauhtenco,-99.15,19.21722222222222,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Huehuecalli,-99.24027777777778,19.25722222222222,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Ejidos de San Andrés Totoltepec,-99.22833333333334,19.252222222222223,139,10.0,0.0,1.0,18.0,1.0,5.0,3.0,6.88,67.0,4.25,17.0,TLALPAN,0.0,7.194244604316546
9,Tlalpan,Área de los Venados (La SIREFA),-99.19972222222222,19.246111111111112,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Cabaña del Xitle,-99.22166666666666,19.23222222222222,71,12.0,0.0,1.0,9.0,2.0,3.0,1.0,8.27,32.0,4.44,36.0,TLALPAN,0.0,16.901408450704224
9,Tlalpan,Prolongación Narciso Mendoza,-99.20416666666667,19.23638888888889,109,22.0,3.0,3.0,12.0,6.0,8.0,1.0,8.53,49.0,3.63,47.0,TLALPAN,2.7522935779816518,20.18348623853211
9,Tlalpan,Prolongación Acueducto,-99.205,19.199166666666667,27,8.0,0.0,1.0,1.0,2.0,2.0,0.0,8.87,8.0,4.5,10.0,TLALPAN,0.0,29.629629629629626
9,Tlalpan,Rancho el Tordi...yo,-99.23694444444445,19.205,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Rancho Yamel,-99.22722222222222,19.216944444444444,10,2.0,1.0,1.0,2.0,2.0,1.0,0.0,7.6,3.0,3.33,0.0,TLALPAN,10.0,20.0
9,Tlalpan,Kilómetro 14.5,-99.22694444444444,19.22694444444444,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Rancho Tres Hermanos,-99.22694444444444,19.191111111111113,13,4.0,0.0,1.0,3.0,1.0,2.0,0.0,10.38,6.0,3.25,8.0,TLALPAN,0.0,30.76923076923077
9,Tlalpan,Kilómetro 33.5 Circuito Ajusco,-99.22972222222222,19.19638888888889,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Rancho Matamoros,-99.23222222222222,19.198611111111113,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Rancho Valentina,-99.23305555555555,19.19611111111111,17,6.0,2.0,2.0,3.0,3.0,3.0,0.0,7.63,11.0,4.25,2.0,TLALPAN,11.76470588235294,35.294117647058826
9,Tlalpan,Ermita Ajusco,-99.20527777777778,19.203611111111112,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,El Cedral,-99.20527777777778,19.20861111111111,41,7.0,1.0,1.0,2.0,1.0,5.0,0.0,9.04,16.0,4.38,16.0,TLALPAN,2.4390243902439024,17.073170731707318
9,Tlalpan,Las Calaveras,-99.20138888888889,19.20888888888889,26,8.0,1.0,4.0,5.0,4.0,5.0,0.0,10.13,6.0,3.33,7.0,TLALPAN,3.8461538461538463,30.76923076923077
9,Tlalpan,Los Tlapancos,-99.19166666666668,19.204722222222223,79,6.0,0.0,0.0,9.0,1.0,2.0,1.0,7.2,28.0,3.16,43.0,TLALPAN,0.0,7.59493670886076
9,Tlalpan,Carretera al Ajusco II,-99.19083333333333,19.232499999999998,135,10.0,0.0,0.0,5.0,8.0,9.0,0.0,7.46,43.0,4.38,57.0,TLALPAN,0.0,7.4074074074074066
9,Tlalpan,Las Canteras,-99.15472222222223,19.21611111111111,32,2.0,0.0,0.0,0.0,1.0,1.0,0.0,7.79,9.0,4.57,4.0,TLALPAN,0.0,6.25
9,Tlalpan,Camino Antiguo a Cuernavaca,-99.15138888888889,19.18111111111111,29,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29,8.0,4.83,10.0,TLALPAN,0.0,13.793103448275861
9,Tlalpan,Cañada del Acueducto,-99.21083333333334,19.203055555555554,51,14.0,0.0,2.0,5.0,4.0,8.0,0.0,9.22,23.0,3.4,14.0,TLALPAN,0.0,27.450980392156865
9,Tlalpan,Acueducto 1ra. Sección,-99.21333333333334,19.205555555555556,32,1.0,0.0,0.0,1.0,1.0,5.0,0.0,6.55,12.0,4.0,8.0,TLALPAN,0.0,3.125
9,Tlalpan,El Arcoiris,-99.21305555555556,19.20861111111111,61,13.0,3.0,6.0,6.0,5.0,9.0,0.0,8.33,23.0,4.46,26.0,TLALPAN,4.918032786885246,21.311475409836063
9,Tlalpan,Rancho Ahuayoto,-99.21472222222222,19.205277777777777,10,2.0,1.0,1.0,2.0,1.0,2.0,0.0,9.71,4.0,3.33,6.0,TLALPAN,10.0,20.0
9,Tlalpan,Rancho Ojo de Agua,-99.24055555555556,19.20138888888889,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Tepelancoxtla,-99.18111111111112,19.190555555555555,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Ninguno,-99.20305555555557,19.205555555555556,134,13.0,0.0,3.0,7.0,0.0,16.0,0.0,7.01,47.0,4.06,54.0,TLALPAN,0.0,9.701492537313433
9,Tlalpan,Cuailacastitla,-99.1675,19.184444444444445,13,1.0,0.0,0.0,2.0,0.0,4.0,0.0,4.45,8.0,2.6,5.0,TLALPAN,0.0,7.6923076923076925
9,Tlalpan,Paraje Tlalmenelolpa,-99.17083333333333,19.192222222222224,76,16.0,4.0,7.0,8.0,10.0,14.0,0.0,7.26,34.0,3.62,42.0,TLALPAN,5.263157894736842,21.052631578947366
9,Tlalpan,Teteocotla,-99.16111111111111,19.180555555555557,82,6.0,0.0,3.0,13.0,0.0,10.0,1.0,7.33,37.0,3.57,35.0,TLALPAN,0.0,7.317073170731707
9,Tlalpan,Rancho Viejo,-99.24472222222222,19.259722222222223,39,4.0,0.0,1.0,2.0,0.0,1.0,0.0,6.69,19.0,4.88,15.0,TLALPAN,0.0,10.256410256410255
9,Tlalpan,Paraje el Negro,-99.24583333333334,19.266666666666666,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Ololica,-99.17277777777778,19.21388888888889,54,14.0,1.0,2.0,5.0,1.0,2.0,0.0,9.05,25.0,4.15,34.0,TLALPAN,1.8518518518518516,25.925925925925924
9,Tlalpan,Ninguno,-99.17277777777778,19.195833333333333,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Kilómetro 31,-99.16694444444445,19.19527777777778,34,9.0,2.0,4.0,5.0,1.0,6.0,0.0,8.24,12.0,3.78,30.0,TLALPAN,5.88235294117647,26.47058823529412
9,Tlalpan,La Loma,-99.14583333333334,19.16333333333333,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,La Reja,-99.14277777777778,19.170555555555556,10,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.25,3.0,1.33,0.0,TLALPAN,0.0,10.0
9,Tlalpan,Popocotla,-99.15833333333335,19.184722222222224,33,6.0,0.0,0.0,4.0,0.0,2.0,2.0,8.62,13.0,4.71,6.0,TLALPAN,0.0,18.181818181818183
9,Tlalpan,Colonia Cuauhtenco (Kilómetro 27),-99.14722222222223,19.216666666666665,38,6.0,0.0,1.0,2.0,1.0,6.0,0.0,7.37,16.0,3.45,36.0,TLALPAN,0.0,15.789473684210526
9,Tlalpan,Kilómetro 28 Sur,-99.15166666666667,19.2125,232,33.0,4.0,11.0,26.0,28.0,37.0,0.0,7.9,84.0,4.14,157.0,TLALPAN,1.7241379310344827,14.224137931034484
9,Tlalpan,Paraje Buenavista,-99.14694444444446,19.209444444444443,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TLALPAN,0.0,0.0
9,Tlalpan,Rancho los Encinos,-99.14305555555556,19.215555555555554,23,3.0,0.0,0.0,3.0,0.0,3.0,0.0,8.29,12.0,3.83,20.0,TLALPAN,0.0,13.043478260869565
9,Tlalpan,Tezontitla,-99.15,19.209444444444443,721,178.0,29.0,39.0,66.0,107.0,124.0,0.0,8.63,320.0,4.1,590.0,TLALPAN,4.0221914008321775,24.687933425797503
9,Tlalpan,Localidades de una vivienda,,,86,24.0,4.0,5.0,8.0,7.0,11.0,0.0,0.0,43.0,0.0,38.0,TLALPAN,4.651162790697675,27.906976744186046
9,Tlalpan,Localidades de dos viviendas,,,133,34.0,5.0,8.0,19.0,15.0,18.0,3.0,0.0,66.0,0.0,57.0,TLALPAN,3.7593984962406015,25.563909774436087
9,Xochimilco,Total del Municipio,,,415007,143324.0,31876.0,42185.0,44093.0,66466.0,72325.0,538.0,10.15,182565.0,3.98,222238.0,XOCHIMILCO,7.680834299180496,34.53532109096955
9,Xochimilco,Xochimilco,-99.1388888888889,19.275,407885,142213.0,31744.0,41942.0,43614.0,66006.0,71577.0,485.0,10.19,179625.0,3.97,218861.0,XOCHIMILCO,7.782585777854052,34.86595486472903
9,Xochimilco,Tepemimilco,-99.12388888888889,19.22611111111111,19,8.0,1.0,2.0,1.0,4.0,1.0,0.0,12.25,5.0,4.75,16.0,XOCHIMILCO,5.263157894736842,42.10526315789473
9,Xochimilco,Paraje Izotitla,-99.05749999999999,19.237222222222222,160,20.0,2.0,2.0,5.0,8.0,10.0,0.0,8.1,61.0,4.21,57.0,XOCHIMILCO,1.25,12.5
9,Xochimilco,Paraje la Huerta,-99.07027777777778,19.259722222222223,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XOCHIMILCO,0.0,0.0
9,Xochimilco,Paraje Lila (El Ladrillo),-99.07916666666667,19.2625,24,2.0,0.0,1.0,0.0,2.0,3.0,0.0,6.81,9.0,4.0,4.0,XOCHIMILCO,0.0,8.333333333333332
9,Xochimilco,Paraje Texhuilo,-99.09166666666667,19.265,61,11.0,1.0,3.0,2.0,6.0,10.0,0.0,9.2,28.0,4.07,39.0,XOCHIMILCO,1.639344262295082,18.0327868852459
9,Xochimilco,Paraje Zacapa,-99.05833333333334,19.25777777777778,27,11.0,3.0,3.0,2.0,4.0,6.0,0.0,10.83,11.0,3.86,18.0,XOCHIMILCO,11.11111111111111,40.74074074074074
9,Xochimilco,Barrio San Antonio (Cruz Monte),-99.03416666666666,19.245555555555555,231,24.0,1.0,4.0,12.0,1.0,21.0,1.0,7.54,90.0,4.71,55.0,XOCHIMILCO,0.4329004329004329,10.38961038961039
9,Xochimilco,Tepepan,-99.13361111111112,19.223055555555554,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XOCHIMILCO,0.0,0.0
9,Xochimilco,Ampliación Chalmita,-99.04888888888888,19.234166666666667,352,38.0,2.0,4.0,19.0,13.0,15.0,7.0,7.34,132.0,4.51,84.0,XOCHIMILCO,0.5681818181818182,10.795454545454545
9,Xochimilco,Tepexomulco,-99.13111111111111,19.231944444444444,352,62.0,11.0,21.0,24.0,35.0,51.0,1.0,8.45,151.0,4.05,198.0,XOCHIMILCO,3.125,17.613636363636363
9,Xochimilco,Tlachiultepec de Ahuayucan (Las Malvinas),-99.10222222222221,19.204166666666666,161,17.0,2.0,4.0,10.0,24.0,26.0,0.0,7.78,65.0,4.47,78.0,XOCHIMILCO,1.2422360248447204,10.559006211180124
9,Xochimilco,Tepetitla (Tlacoxpan),-99.14194444444445,19.233888888888888,57,8.0,0.0,1.0,4.0,2.0,8.0,0.0,8.4,28.0,3.8,24.0,XOCHIMILCO,0.0,14.035087719298245
9,Xochimilco,Tlacualleli de las Flores (El Calvario),-99.07777777777777,19.242222222222225,43,7.0,0.0,1.0,1.0,3.0,5.0,0.0,7.59,19.0,3.91,9.0,XOCHIMILCO,0.0,16.27906976744186
9,Xochimilco,Tlaltepetla (Tehuistitla),-99.11527777777778,19.224166666666665,127,24.0,3.0,5.0,14.0,9.0,18.0,1.0,8.0,62.0,4.54,90.0,XOCHIMILCO,2.3622047244094486,18.89763779527559
9,Xochimilco,Tlalatlaco,-99.1438888888889,19.225555555555555,268,44.0,1.0,5.0,29.0,1.0,22.0,0.0,7.71,98.0,4.12,256.0,XOCHIMILCO,0.3731343283582089,16.417910447761194
9,Xochimilco,Tlatzala (Cuayuca),-99.0775,19.23611111111111,162,10.0,2.0,4.0,8.0,15.0,15.0,0.0,6.84,66.0,4.05,160.0,XOCHIMILCO,1.2345679012345678,6.172839506172839
9,Xochimilco,Isla de las Muñecas,-99.08749999999999,19.272499999999997,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XOCHIMILCO,0.0,0.0
9,Xochimilco,Tepuente,-99.15194444444445,19.224999999999998,131,20.0,0.0,4.0,9.0,0.0,20.0,1.0,8.44,51.0,4.23,102.0,XOCHIMILCO,0.0,15.267175572519085
9,Xochimilco,Ahuatitla,-99.11166666666666,19.21861111111111,39,11.0,1.0,2.0,3.0,4.0,6.0,0.0,9.68,14.0,4.88,29.0,XOCHIMILCO,2.564102564102564,28.205128205128204
9,Xochimilco,Tipipili,-99.08527777777778,19.233055555555556,247,13.0,1.0,1.0,5.0,6.0,15.0,8.0,6.33,103.0,4.44,67.0,XOCHIMILCO,0.4048582995951417,5.263157894736842
9,Xochimilco,Paraje Tochuca (San Salvador),-99.10249999999999,19.2025,176,55.0,15.0,16.0,19.0,33.0,29.0,0.0,9.76,53.0,4.1,78.0,XOCHIMILCO,8.522727272727272,31.25
9,Xochimilco,Tlacalteca,-99.11472222222221,19.230277777777776,55,13.0,3.0,4.0,3.0,3.0,4.0,0.0,10.19,21.0,5.11,27.0,XOCHIMILCO,5.454545454545454,23.636363636363637
9,Xochimilco,Pepelaxtla,-99.11388888888888,19.217499999999998,153,31.0,5.0,9.0,15.0,5.0,20.0,0.0,7.92,59.0,4.65,73.0,XOCHIMILCO,3.2679738562091507,20.26143790849673
9,Xochimilco,Tecacalango,-99.10694444444444,19.217777777777776,268,66.0,16.0,25.0,28.0,36.0,42.0,0.0,9.14,101.0,4.02,130.0,XOCHIMILCO,5.970149253731343,24.62686567164179
9,Xochimilco,Cerro Tzompole,-99.11749999999999,19.203055555555554,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XOCHIMILCO,0.0,0.0
9,Xochimilco,Cacalco (Tepextenco),-99.125,19.194444444444446,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,14.0,5.4,8.0,XOCHIMILCO,0.0,7.4074074074074066
9,Xochimilco,Apatlaco,-99.08611111111111,19.26361111111111,69,5.0,0.0,2.0,2.0,0.0,8.0,0.0,6.53,35.0,3.45,20.0,XOCHIMILCO,0.0,7.246376811594203
9,Xochimilco,Kilómetro 26,-99.14055555555557,19.222777777777775,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6,3.0,2.33,6.0,XOCHIMILCO,0.0,0.0
9,Xochimilco,Puente de Urrutia (Tlapizatil),-99.07222222222222,19.261666666666667,94,19.0,0.0,3.0,3.0,5.0,6.0,0.0,8.12,43.0,3.92,21.0,XOCHIMILCO,0.0,20.212765957446805
9,Xochimilco,Tepexomulco las Rocas,-99.13527777777779,19.229166666666664,51,7.0,0.0,1.0,5.0,0.0,6.0,6.0,8.38,25.0,3.0,49.0,XOCHIMILCO,0.0,13.725490196078432
9,Xochimilco,Ocotitla Tepachuxiac,-99.14166666666668,19.228055555555553,101,10.0,0.0,0.0,9.0,0.0,3.0,2.0,7.07,36.0,4.04,45.0,XOCHIMILCO,0.0,9.900990099009901
9,Xochimilco,Paraje Atocle,-99.10972222222222,19.218888888888888,143,52.0,17.0,22.0,25.0,29.0,28.0,0.0,10.67,56.0,3.58,87.0,XOCHIMILCO,11.888111888111888,36.36363636363637
9,Xochimilco,Paraje los Tejocotes,-99.11833333333333,19.202777777777776,50,6.0,0.0,3.0,3.0,0.0,7.0,0.0,8.25,22.0,4.55,45.0,XOCHIMILCO,0.0,12.0
9,Xochimilco,Granja R.R. (Los Ciruelos),-99.11444444444444,19.200555555555553,14,2.0,1.0,1.0,4.0,1.0,5.0,1.0,5.15,13.0,2.0,6.0,XOCHIMILCO,7.142857142857142,14.285714285714285
9,Xochimilco,Rancho el Cedro,-99.11083333333333,19.202222222222222,112,9.0,1.0,4.0,8.0,6.0,16.0,0.0,6.83,47.0,4.0,69.0,XOCHIMILCO,0.8928571428571428,8.035714285714286
9,Xochimilco,Tixculco,-99.05416666666666,19.221944444444443,13,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.2,7.0,3.25,1.0,XOCHIMILCO,0.0,0.0
9,Xochimilco,Tecoexcontitla,-99.08444444444444,19.213055555555556,154,44.0,7.0,14.0,21.0,23.0,23.0,1.0,9.61,70.0,3.78,64.0,XOCHIMILCO,4.545454545454546,28.57142857142857
9,Xochimilco,Quinta Patricia,-99.08749999999999,19.2125,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XOCHIMILCO,0.0,0.0
9,Xochimilco,Bosques de la Paz,-99.09083333333332,19.211388888888887,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XOCHIMILCO,0.0,0.0
9,Xochimilco,Paraje Tepanyecac,-99.05083333333333,19.221666666666664,17,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.42,7.0,4.25,13.0,XOCHIMILCO,0.0,5.88235294117647
9,Xochimilco,Tepepula,-99.12527777777777,19.228055555555553,36,4.0,0.0,0.0,0.0,3.0,4.0,1.0,6.77,15.0,4.0,22.0,XOCHIMILCO,0.0,11.11111111111111
9,Xochimilco,La Angostura,-99.07472222222222,19.262777777777778,43,2.0,0.0,1.0,1.0,0.0,0.0,0.0,6.68,13.0,5.71,8.0,XOCHIMILCO,0.0,4.651162790697675
9,Xochimilco,Calle de Sinatlixpa,-99.11,19.199166666666667,60,11.0,2.0,3.0,2.0,10.0,4.0,0.0,7.2,24.0,4.62,14.0,XOCHIMILCO,3.3333333333333335,18.333333333333332
9,Xochimilco,Cerro Cuatizi,-99.07555555555555,19.22694444444444,42,6.0,0.0,0.0,6.0,2.0,0.0,0.0,8.07,17.0,3.5,25.0,XOCHIMILCO,0.0,14.285714285714285
9,Xochimilco,Paraje Zacapa,-99.0886111111111,19.217499999999998,147,22.0,3.0,6.0,9.0,13.0,12.0,1.0,7.89,61.0,3.97,72.0,XOCHIMILCO,2.0408163265306123,14.965986394557824
9,Xochimilco,Santa Catarina (Piedra Blanca),-99.07972222222222,19.214166666666667,30,12.0,2.0,3.0,4.0,6.0,6.0,0.0,9.33,13.0,3.0,24.0,XOCHIMILCO,6.666666666666667,40.0
9,Xochimilco,Huepaltepec,-99.07416666666666,19.215,24,1.0,0.0,0.0,1.0,2.0,3.0,0.0,6.79,8.0,3.43,12.0,XOCHIMILCO,0.0,4.166666666666666
9,Xochimilco,Tecuanatla (Arenal Papanco),-99.10722222222222,19.217499999999998,19,2.0,0.0,0.0,3.0,2.0,4.0,0.0,7.77,7.0,4.75,9.0,XOCHIMILCO,0.0,10.526315789473683
9,Xochimilco,Inopilco,-99.10777777777777,19.210833333333333,14,3.0,0.0,0.0,3.0,0.0,2.0,0.0,9.1,5.0,4.67,3.0,XOCHIMILCO,0.0,21.428571428571427
9,Xochimilco,Rancho la Flor,-99.10111111111111,19.209166666666665,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XOCHIMILCO,0.0,0.0
9,Xochimilco,Rancho los Cedros,-99.10499999999999,19.20722222222222,26,5.0,0.0,0.0,3.0,0.0,2.0,0.0,9.07,7.0,3.71,21.0,XOCHIMILCO,0.0,19.230769230769234
9,Xochimilco,Cerro Tepeclite,-99.1061111111111,19.204722222222223,23,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.2,9.0,3.33,11.0,XOCHIMILCO,0.0,4.3478260869565215
9,Xochimilco,Zapatitla,-99.12305555555555,19.191111111111113,12,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,4.0,4.0,1.0,XOCHIMILCO,0.0,0.0
9,Xochimilco,Nauhtepan (Tepantiagua),-99.1375,19.230833333333333,40,8.0,0.0,0.0,1.0,0.0,1.0,1.0,7.64,19.0,3.64,17.0,XOCHIMILCO,0.0,20.0
9,Xochimilco,Tepeyecac (El Arenal),-99.12583333333333,19.229999999999997,85,15.0,1.0,3.0,2.0,9.0,10.0,0.0,8.0,38.0,4.47,21.0,XOCHIMILCO,1.1764705882352942,17.647058823529413
