entidad,nom_mun,nom_loc,longitud,latitud,pobtot,p18ym_pb,vph_inter,vph_pc,vph_autom,vph_telef,vph_lavad,vph_snbien,graproes,pea,prom_ocup,pder_ss,pct_internet,pct_educ_sup
9,Azcapotzalco,Azcapotzalco,-99.18436055555556,19.484102777777778,432205,234812.0,105899.0,86856.0,64567.0,96128.0,115721.0,188.0,11.91,239069.0,3.21,341302.0,24.502030286553833,54.328848578799416
9,Coyoacán,Coyoacán,-99.16214555555555,19.35021388888889,614447,361934.0,157908.0,133587.0,109429.0,145013.0,167211.0,268.0,12.51,340527.0,3.2,452819.0,25.699205952669637,58.90402264149716
9,Cuajimalpa de Morelos,Cuajimalpa de Morelos,-99.29979222222222,19.35735027777778,186693,88656.0,41641.0,34265.0,30619.0,37799.0,44970.0,71.0,11.69,103429.0,3.55,142320.0,22.30453203923018,47.48758657260851
9,Cuajimalpa de Morelos,Cruz Blanca,-99.32401027777777,19.317785,728,183.0,86.0,62.0,47.0,75.0,143.0,2.0,8.97,353.0,3.79,553.0,11.813186813186812,25.137362637362635
9,Cuajimalpa de Morelos,San Lorenzo Acopilco,-99.32568166666667,19.33100472222222,26042,8820.0,4188.0,3027.0,2609.0,3903.0,5286.0,18.0,9.96,13456.0,3.93,18755.0,16.08171415405883,33.86836648490899
9,Cuajimalpa de Morelos,La Venta,-99.31021277777778,19.334375555555553,486,161.0,84.0,52.0,53.0,78.0,99.0,1.0,9.67,279.0,3.92,331.0,17.28395061728395,33.1275720164609
9,Cuajimalpa de Morelos,Puerto las Cruces (Monte las Cruces),-99.34762111111111,19.294861111111114,1233,325.0,125.0,110.0,103.0,98.0,210.0,0.0,9.53,697.0,3.82,815.0,10.137875101378752,26.35847526358475
9,Cuajimalpa de Morelos,Teopazulco,-99.32311527777777,19.345925833333332,80,21.0,4.0,4.0,3.0,3.0,10.0,0.0,9.02,40.0,3.48,59.0,5.0,26.25
9,Cuajimalpa de Morelos,Valle de las Monjas,-99.29324222222222,19.33856361111111,108,27.0,8.0,6.0,10.0,6.0,11.0,0.0,9.24,57.0,3.38,86.0,7.4074074074074066,25.0
9,Cuajimalpa de Morelos,Prolongación Constitución,-99.32667194444444,19.352650555555556,131,49.0,15.0,11.0,8.0,18.0,21.0,0.0,10.26,70.0,4.09,82.0,11.450381679389313,37.404580152671755
9,Cuajimalpa de Morelos,Paraje Río Borracho,-99.32823666666667,19.349437777777776,80,25.0,9.0,7.0,8.0,10.0,15.0,0.0,9.36,46.0,3.81,43.0,11.25,31.25
9,Cuajimalpa de Morelos,El Zarco,-99.35439138888889,19.293255000000002,24,11.0,8.0,5.0,3.0,3.0,8.0,0.0,9.9,17.0,2.67,12.0,33.33333333333333,45.83333333333333
9,Cuajimalpa de Morelos,La Bolsa (El Encinal),-99.30174055555555,19.33900222222222,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Cuajimalpa de Morelos,Los Campesinos [Rancho],-99.34466277777777,19.30500027777778,29,6.0,4.0,2.0,3.0,3.0,5.0,0.0,8.65,13.0,5.8,18.0,13.793103448275861,20.689655172413794
9,Cuajimalpa de Morelos,Santa Rosa,-99.29508055555556,19.323321944444444,818,121.0,89.0,31.0,38.0,73.0,114.0,2.0,8.03,378.0,4.01,412.0,10.880195599022006,14.792176039119804
9,Cuajimalpa de Morelos,Paraje Cerro de los Padres,-99.31697777777778,19.364181666666667,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Cuajimalpa de Morelos,Santa Laura [Rancho],-99.31948277777778,19.343551666666666,38,35.0,14.0,14.0,13.0,14.0,13.0,0.0,15.32,31.0,2.71,33.0,36.84210526315789,92.10526315789474
9,Cuajimalpa de Morelos,La Papa [Escuela Niños Héroes],-99.31282611111111,19.345220277777777,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Cuajimalpa de Morelos,Punta Galicia,-99.3033725,19.374896666666668,438,155.0,54.0,47.0,49.0,38.0,82.0,1.0,9.95,262.0,3.68,277.0,12.32876712328767,35.38812785388128
9,Cuajimalpa de Morelos,Cola de Pato,-99.33995833333333,19.30384,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Cuajimalpa de Morelos,Los Aguacates,-99.31073194444444,19.369901944444447,514,110.0,38.0,33.0,40.0,22.0,78.0,1.0,8.55,266.0,3.98,286.0,7.392996108949417,21.40077821011673
9,Cuajimalpa de Morelos,Punta Ahuatenco,-99.30580083333334,19.36803,173,41.0,20.0,13.0,18.0,18.0,30.0,0.0,8.73,82.0,4.02,95.0,11.560693641618498,23.699421965317917
9,Cuajimalpa de Morelos,Los Laureles [Rancho],-99.30203833333333,19.331581944444444,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Cuajimalpa de Morelos,Coatzehuaya,-99.32536305555556,19.350028611111114,28,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.44,10.0,5.6,17.0,0.0,3.571428571428571
9,Cuajimalpa de Morelos,La Loma,-99.33529305555555,19.32278472222222,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Cuajimalpa de Morelos,Llanito Redondo,-99.33453666666666,19.322508888888887,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Gustavo A. Madero,Gustavo A. Madero,-99.11347083333332,19.482945277777777,1173351,550594.0,246278.0,185635.0,143448.0,228113.0,276870.0,847.0,11.11,618184.0,3.42,871522.0,20.989286240860576,46.92491846003455
9,Iztacalco,Iztacalco,-99.09761277777777,19.395901388888888,404695,207362.0,91039.0,72374.0,53297.0,82298.0,97981.0,196.0,11.52,224915.0,3.43,294078.0,22.495706643274566,51.239081283435674
9,Iztapalapa,Iztapalapa,-99.09262249999999,19.35900388888889,1835486,742921.0,349103.0,247057.0,197085.0,323613.0,397599.0,1500.0,10.42,984791.0,3.61,1239534.0,19.019649291795197,40.475438112848586
9,La Magdalena Contreras,La Magdalena Contreras,-99.24151555555555,19.304898055555554,246428,105161.0,50583.0,37640.0,31107.0,47989.0,56722.0,175.0,10.85,132336.0,3.62,178315.0,20.526482380248996,42.67412794000682
9,La Magdalena Contreras,Ejido de San Nicolás Totolapan,-99.24544611111111,19.253965,15,4.0,1.0,1.0,3.0,1.0,2.0,0.0,9.73,11.0,2.5,10.0,6.666666666666667,26.666666666666668
9,La Magdalena Contreras,Segundo Dinamo,-99.27448805555555,19.2843325,10,2.0,1.0,1.0,3.0,1.0,0.0,2.0,6.8,7.0,1.67,5.0,10.0,20.0
9,La Magdalena Contreras,Las Golondrinas,-99.24922666666667,19.26645361111111,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,La Magdalena Contreras,El Gavillero,-99.24912027777778,19.28702527777778,452,84.0,13.0,14.0,35.0,2.0,69.0,5.0,8.29,170.0,3.9,229.0,2.8761061946902653,18.58407079646018
9,La Magdalena Contreras,El Ocotal (La Carbonera),-99.26261138888889,19.29385416666667,23,1.0,0.0,2.0,0.0,1.0,5.0,3.0,5.52,5.0,1.92,19.0,0.0,4.3478260869565215
9,La Magdalena Contreras,Totolapan,-99.24602,19.280696666666667,334,71.0,31.0,20.0,33.0,31.0,48.0,0.0,8.52,183.0,3.8,178.0,9.281437125748502,21.25748502994012
9,La Magdalena Contreras,Sehuaya,-99.273725,19.281683333333334,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,La Magdalena Contreras,La Campana [Rancho],-99.24790138888889,19.248998888888888,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,La Magdalena Contreras,La Polea,-99.26723916666667,19.2292375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,La Magdalena Contreras,Valle del Tezontle,-99.27833333333334,19.215833333333332,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,La Magdalena Contreras,Albergue Alpino Ajusco,-99.26691222222222,19.22712333333333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,La Magdalena Contreras,Los Cedros,-99.25040694444445,19.279750555555555,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,La Magdalena Contreras,Ocotenco (La Loma Cazulco),-99.2544136111111,19.292886666666668,15,2.0,3.0,3.0,2.0,3.0,5.0,3.0,5.07,7.0,1.07,15.0,20.0,13.333333333333334
9,La Magdalena Contreras,Los Tejocotes,-99.2467075,19.26405638888889,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,La Magdalena Contreras,Rancho Viejo,-99.25031972222222,19.25824,67,6.0,0.0,2.0,5.0,0.0,5.0,0.0,7.27,31.0,4.79,46.0,0.0,8.955223880597014
9,La Magdalena Contreras,Prolongación Ermitaño,-99.26732305555555,19.300858611111114,37,6.0,4.0,5.0,6.0,5.0,7.0,0.0,7.88,24.0,4.11,31.0,10.81081081081081,16.216216216216218
9,La Magdalena Contreras,Llanos de Acopilco,-99.2800736111111,19.27468222222222,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,La Magdalena Contreras,Rincón Eslava,-99.251075,19.28969277777778,51,13.0,3.0,3.0,6.0,2.0,10.0,0.0,9.05,29.0,3.92,27.0,5.88235294117647,25.49019607843137
9,La Magdalena Contreras,La Cañada [Parque],-99.25290944444444,19.298428611111113,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,La Magdalena Contreras,Rancho Chichicaspa,-99.24591222222222,19.276578055555554,29,8.0,4.0,3.0,5.0,2.0,6.0,0.0,9.5,17.0,4.14,18.0,13.793103448275861,27.586206896551722
9,La Magdalena Contreras,Paraje Chichicaspa,-99.24998416666666,19.275787777777776,119,19.0,9.0,5.0,16.0,5.0,24.0,0.0,7.98,57.0,3.5,52.0,7.563025210084033,15.966386554621847
9,La Magdalena Contreras,Meyuca,-99.26619166666667,19.29990666666667,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Villa Milpa Alta,-99.02337194444445,19.191249444444445,18213,6873.0,2608.0,1820.0,2073.0,2687.0,2940.0,41.0,10.23,10567.0,3.94,10375.0,14.319442156701257,37.73678141986493
9,Milpa Alta,San Antonio Tecómitl,-98.99371777777777,19.21753722222222,27768,10495.0,4728.0,3278.0,2694.0,4527.0,5493.0,18.0,10.44,14944.0,3.85,19398.0,17.026793431287814,37.79530394698934
9,Milpa Alta,San Bartolomé Xicomulco,-99.0678925,19.206759444444444,4933,1829.0,746.0,545.0,534.0,745.0,976.0,0.0,10.42,2409.0,3.71,3785.0,15.122643421852827,37.076829515507804
9,Milpa Alta,San Francisco Tecoxpa,-99.00628694444444,19.199448333333333,13919,4688.0,1719.0,1208.0,1670.0,1832.0,2329.0,32.0,10.03,8150.0,3.85,9850.0,12.350025145484588,33.680580501472804
9,Milpa Alta,San Pablo Oztotepec,-99.07314916666667,19.187285,17715,6015.0,2633.0,1719.0,1466.0,2743.0,3293.0,39.0,10.04,9102.0,3.95,13774.0,14.863110358453287,33.95427603725656
9,Milpa Alta,San Pedro Atocpan,-99.04941083333333,19.20163722222222,9234,3026.0,978.0,738.0,1070.0,1123.0,1419.0,21.0,9.76,5542.0,3.94,5357.0,10.591293047433398,32.77019709768248
9,Milpa Alta,San Salvador Cuauhtenco,-99.08995416666666,19.191988333333335,16847,5530.0,2548.0,1601.0,1604.0,2675.0,3173.0,21.0,9.93,8879.0,3.98,12277.0,15.124354484477948,32.8248352822461
9,Milpa Alta,Santa Ana Tlacotenco,-98.99780083333333,19.175910555555557,11715,4143.0,1030.0,995.0,1212.0,1410.0,1890.0,28.0,10.18,6372.0,3.87,8994.0,8.792146820315834,35.364916773367476
9,Milpa Alta,Cruztitla,-99.00350277777778,19.21488611111111,1123,307.0,147.0,109.0,98.0,126.0,172.0,0.0,9.42,551.0,4.04,862.0,13.089937666963491,27.337488869100625
9,Milpa Alta,Los Pinos (Totulan),-99.03512333333333,19.18355111111111,57,17.0,4.0,1.0,8.0,1.0,12.0,0.0,9.65,48.0,3.35,46.0,7.017543859649122,29.82456140350877
9,Milpa Alta,Xoctonco,-99.08698055555556,19.18405111111111,394,94.0,41.0,15.0,24.0,40.0,70.0,7.0,9.05,208.0,3.68,282.0,10.406091370558377,23.85786802030457
9,Milpa Alta,Cozcatlán,-99.0176738888889,19.181181666666667,27,8.0,0.0,3.0,5.0,1.0,6.0,0.0,10.11,14.0,4.5,19.0,0.0,29.629629629629626
9,Milpa Alta,La Herradura (Séptima Curva),-99.0513286111111,19.185610555555556,102,20.0,7.0,3.0,14.0,5.0,14.0,0.0,8.86,51.0,3.29,54.0,6.862745098039216,19.607843137254903
9,Milpa Alta,Zangahco,-99.06566388888889,19.173942222222223,72,17.0,0.0,6.0,7.0,0.0,10.0,0.0,8.98,39.0,4.0,60.0,0.0,23.61111111111111
9,Milpa Alta,Hueycotzingo,-99.05240222222221,19.191315555555555,110,24.0,9.0,6.0,8.0,8.0,16.0,0.0,9.33,42.0,4.4,69.0,8.181818181818182,21.818181818181817
9,Milpa Alta,Cuauhtec (El Mirador Santa Ana Tlacotenco),-98.99002666666667,19.161441944444444,16,7.0,0.0,0.0,2.0,0.0,1.0,0.0,11.75,11.0,5.33,8.0,0.0,43.75
9,Milpa Alta,La Mora,-99.03483638888889,19.19006361111111,182,38.0,8.0,9.0,17.0,7.0,25.0,0.0,8.46,100.0,4.14,83.0,4.395604395604396,20.87912087912088
9,Milpa Alta,Metenco,-99.08104055555555,19.204945277777778,464,140.0,35.0,33.0,56.0,32.0,72.0,1.0,9.7,306.0,3.57,355.0,7.543103448275862,30.17241379310345
9,Milpa Alta,Tamasquititla,-99.02406694444444,19.173890833333335,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82,11.0,2.75,5.0,0.0,27.27272727272727
9,Milpa Alta,San Agustín Xolco,-99.00873,19.177268333333334,38,16.0,5.0,2.0,6.0,6.0,7.0,0.0,10.45,21.0,4.22,28.0,13.157894736842104,42.10526315789473
9,Milpa Alta,San Marcos (Tezocotitla),-99.02613333333333,19.169585,195,32.0,13.0,9.0,26.0,19.0,30.0,0.0,8.77,120.0,3.61,124.0,6.666666666666667,16.41025641025641
9,Milpa Alta,Cuyucalco,-99.05987194444444,19.183165555555558,120,29.0,11.0,9.0,14.0,12.0,18.0,0.0,9.45,64.0,3.53,85.0,9.166666666666666,24.166666666666668
9,Milpa Alta,Iztahuaca,-99.05892972222222,19.18531861111111,84,31.0,13.0,5.0,10.0,6.0,13.0,3.0,10.08,43.0,3.82,67.0,15.476190476190476,36.904761904761905
9,Milpa Alta,Tzotzomaco,-99.03909388888889,19.19812027777778,25,5.0,0.0,1.0,4.0,0.0,2.0,0.0,8.58,14.0,3.13,19.0,0.0,20.0
9,Milpa Alta,Tlatepexco,-99.07775694444445,19.19563888888889,156,36.0,9.0,7.0,10.0,8.0,19.0,0.0,8.73,77.0,3.9,113.0,5.769230769230769,23.076923076923077
9,Milpa Alta,San Paocotitla,-99.050935,19.186580555555555,197,51.0,17.0,8.0,15.0,8.0,21.0,1.0,8.39,120.0,3.86,101.0,8.629441624365482,25.888324873096447
9,Milpa Alta,Tlacopac,-99.04077861111111,19.172800555555558,110,17.0,3.0,2.0,12.0,2.0,12.0,1.0,8.81,63.0,3.93,100.0,2.727272727272727,15.454545454545453
9,Milpa Alta,Tecolotzitzatzian (Tiapa),-99.0433861111111,19.16406111111111,15,0.0,0.0,0.0,3.0,2.0,1.0,0.0,7.3,10.0,3.0,8.0,0.0,0.0
9,Milpa Alta,Tepetlapa,-99.00985777777778,19.185500833333332,225,37.0,9.0,8.0,8.0,13.0,29.0,3.0,8.11,122.0,4.02,134.0,4.0,16.444444444444446
9,Milpa Alta,Tequianquiztunco,-99.07217444444444,19.1663075,18,5.0,0.0,2.0,1.0,3.0,0.0,0.0,9.83,9.0,3.6,11.0,0.0,27.77777777777778
9,Milpa Alta,Tetexipezco,-99.03674305555555,19.202131944444442,35,7.0,2.0,0.0,1.0,2.0,2.0,0.0,8.45,22.0,3.89,17.0,5.714285714285714,20.0
9,Milpa Alta,Tetlicuili (El Encinal),-98.98329333333334,19.163473611111108,15,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.18,7.0,3.0,9.0,0.0,6.666666666666667
9,Milpa Alta,Toltecas Parte Alta (Barrio Tenantitla),-99.03094722222222,19.219692777777777,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Texcalatlautenco,-99.05887527777777,19.20171388888889,40,7.0,2.0,0.0,1.0,3.0,3.0,0.0,7.42,18.0,4.44,26.0,5.0,17.5
9,Milpa Alta,Tezompa,-99.05300111111112,19.188860277777778,226,49.0,15.0,10.0,18.0,15.0,22.0,1.0,8.57,103.0,4.43,160.0,6.637168141592921,21.68141592920354
9,Milpa Alta,Teziuhtepec,-99.07104527777777,19.17193166666667,138,31.0,16.0,12.0,7.0,16.0,24.0,0.0,8.77,69.0,4.06,83.0,11.594202898550725,22.463768115942027
9,Milpa Alta,Tetzumpa,-99.07032833333334,19.16783888888889,18,3.0,2.0,1.0,0.0,0.0,1.0,0.0,7.21,12.0,3.6,15.0,11.11111111111111,16.666666666666664
9,Milpa Alta,Tlaxala,-99.03741555555555,19.202795277777778,69,25.0,5.0,5.0,5.0,5.0,9.0,0.0,9.53,39.0,5.31,46.0,7.246376811594203,36.231884057971016
9,Milpa Alta,Ahuapapatlapa,-99.0458686111111,19.171611111111112,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Tetepanco,-99.05460416666666,19.20584861111111,153,31.0,8.0,3.0,16.0,0.0,18.0,1.0,8.5,84.0,4.64,97.0,5.228758169934641,20.26143790849673
9,Milpa Alta,Copexalco,-99.0609586111111,19.213945,69,24.0,16.0,5.0,10.0,6.0,12.0,0.0,9.54,35.0,3.63,39.0,23.18840579710145,34.78260869565217
9,Milpa Alta,San José,-99.06011277777777,19.206573055555555,313,77.0,12.0,14.0,22.0,3.0,47.0,0.0,8.68,137.0,3.56,230.0,3.8338658146964857,24.600638977635782
9,Milpa Alta,Hueytepetl (Bugambilias),-98.99011,19.189315555555556,249,58.0,10.0,14.0,25.0,6.0,40.0,0.0,8.7,148.0,3.95,191.0,4.016064257028113,23.293172690763054
9,Milpa Alta,Ocoximalipa,-99.06929083333333,19.173900555555555,144,29.0,9.0,4.0,6.0,11.0,28.0,0.0,8.84,68.0,4.36,134.0,6.25,20.13888888888889
9,Milpa Alta,Corralixpa,-99.07656416666666,19.17644527777778,245,55.0,26.0,13.0,16.0,24.0,38.0,1.0,8.63,124.0,4.08,150.0,10.612244897959183,22.448979591836736
9,Milpa Alta,El Rancho,-99.03222472222222,19.191310555555557,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Coyocalli,-99.03650305555556,19.197457777777778,44,12.0,0.0,0.0,1.0,0.0,3.0,0.0,9.15,20.0,4.4,27.0,0.0,27.27272727272727
9,Milpa Alta,Tlapalan,-99.01042138888889,19.179769444444446,36,2.0,0.0,1.0,3.0,0.0,4.0,0.0,7.3,20.0,4.0,27.0,0.0,5.555555555555555
9,Milpa Alta,Retamatitla (Tepehualli),-99.02131333333334,19.176800833333335,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Texalco,-99.03553027777778,19.192904444444444,157,22.0,15.0,6.0,8.0,16.0,19.0,0.0,8.09,73.0,4.24,98.0,9.554140127388536,14.012738853503185
9,Milpa Alta,Queapilco,-99.10104416666667,19.19023111111111,59,17.0,6.0,4.0,6.0,6.0,12.0,0.0,9.74,28.0,3.69,51.0,10.16949152542373,28.8135593220339
9,Milpa Alta,Texococlixpa (Rancho Santa Elena),-99.10033138888889,19.18334777777778,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Milpa Alta,Barranca Seca (Pozo Ocho),-98.99744583333333,19.20742222222222,265,62.0,41.0,12.0,17.0,23.0,43.0,0.0,9.38,133.0,4.02,186.0,15.471698113207546,23.39622641509434
9,Milpa Alta,Teatlaco,-98.99120638888888,19.190366666666666,165,38.0,6.0,9.0,17.0,8.0,27.0,0.0,8.75,99.0,4.13,135.0,3.6363636363636362,23.03030303030303
9,Milpa Alta,Tlaloxtoc (Ejidos de Tecoxpa),-98.98054777777779,19.196751944444443,19,2.0,0.0,0.0,1.0,0.0,0.0,1.0,8.08,12.0,3.17,10.0,0.0,10.526315789473683
9,Milpa Alta,Tezquizco,-99.08602083333332,19.204729444444443,11,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.25,7.0,3.67,10.0,9.090909090909092,27.27272727272727
9,Milpa Alta,Atuzanco,-99.05530916666666,19.20912,20,5.0,0.0,1.0,1.0,0.0,2.0,0.0,9.67,12.0,3.33,14.0,0.0,25.0
9,Milpa Alta,El Potrero,-99.09307388888888,19.210744444444444,23,13.0,6.0,5.0,5.0,6.0,8.0,0.0,13.27,13.0,2.88,15.0,26.08695652173913,56.52173913043478
9,Milpa Alta,Miquixpa,-99.10078722222222,19.187424444444446,50,14.0,1.0,2.0,4.0,0.0,7.0,1.0,9.91,26.0,5.56,38.0,2.0,28.000000000000004
9,Milpa Alta,San Lorenzo Tlacoyucan,-99.03142222222222,19.1763225,4288,1122.0,305.0,244.0,490.0,410.0,564.0,5.0,9.35,2656.0,3.86,3033.0,7.112873134328359,26.166044776119403
9,Milpa Alta,Rinconada del Teoca,-99.08936138888889,19.208951388888888,134,26.0,12.0,9.0,15.0,10.0,20.0,0.0,9.22,75.0,4.19,74.0,8.955223880597014,19.402985074626866
9,Milpa Alta,Tepexomulco,-99.05616055555555,19.204552777777778,123,25.0,6.0,5.0,4.0,5.0,16.0,0.0,8.0,66.0,4.92,83.0,4.878048780487805,20.32520325203252
9,Milpa Alta,Temoclaluca,-99.07999,19.195770555555555,32,5.0,2.0,1.0,6.0,2.0,6.0,0.0,7.58,15.0,3.56,23.0,6.25,15.625
9,Milpa Alta,Malacaxco,-99.06500666666666,19.197931666666666,314,74.0,9.0,14.0,30.0,6.0,29.0,0.0,9.06,157.0,4.19,195.0,2.8662420382165608,23.56687898089172
9,Milpa Alta,Cuatlixco,-99.06376444444444,19.194846388888887,13,1.0,0.0,0.0,3.0,0.0,1.0,0.0,8.1,10.0,4.33,13.0,0.0,7.6923076923076925
9,Milpa Alta,Coametzu,-99.05808416666666,19.188489722222222,302,62.0,33.0,7.0,16.0,9.0,36.0,1.0,8.83,152.0,4.19,208.0,10.927152317880795,20.52980132450331
9,Milpa Alta,Cuauhtunco,-99.04512222222222,19.217092777777776,260,69.0,21.0,12.0,18.0,23.0,38.0,3.0,9.19,153.0,3.88,180.0,8.076923076923077,26.53846153846154
9,Milpa Alta,La Era,-99.03681527777778,19.216184444444444,7,1.0,0.0,0.0,0.0,0.0,3.0,0.0,7.33,4.0,2.33,0.0,0.0,14.285714285714285
9,Milpa Alta,Tepetenco,-99.03740277777777,19.204425277777776,303,57.0,10.0,12.0,30.0,6.0,46.0,1.0,8.32,165.0,4.27,179.0,3.3003300330033,18.81188118811881
9,Milpa Alta,San Isidro Cuatepec,-99.0077125,19.2190375,1063,257.0,89.0,75.0,76.0,50.0,182.0,1.0,9.08,553.0,3.84,729.0,8.372530573847602,24.176857949200375
9,Milpa Alta,Xaluis,-99.05528749999999,19.184978333333333,191,51.0,10.0,7.0,21.0,12.0,29.0,0.0,9.58,93.0,4.06,135.0,5.2356020942408374,26.701570680628272
9,Milpa Alta,Tepetipac,-98.99440416666667,19.207047499999998,277,75.0,30.0,17.0,26.0,26.0,41.0,0.0,9.41,129.0,4.54,186.0,10.830324909747292,27.075812274368232
9,Milpa Alta,Tlatlalahuaya,-99.05428611111111,19.183562777777777,48,8.0,3.0,2.0,5.0,1.0,4.0,0.0,8.82,23.0,3.69,31.0,6.25,16.666666666666664
9,Milpa Alta,Texunco (Camino Real a Tlaltenami),-99.06171527777778,19.17989638888889,65,15.0,4.0,4.0,2.0,2.0,11.0,0.0,8.84,34.0,3.61,53.0,6.153846153846154,23.076923076923077
9,Milpa Alta,Mecalco (Camino al Mirador),-99.02020777777777,19.1808525,232,40.0,11.0,12.0,28.0,13.0,33.0,0.0,8.4,119.0,4.14,128.0,4.741379310344827,17.24137931034483
9,Milpa Alta,Zacatonco,-99.01663777777777,19.18097138888889,359,79.0,19.0,11.0,30.0,17.0,43.0,1.0,8.48,200.0,3.9,271.0,5.2924791086350975,22.00557103064067
9,Milpa Alta,Xali,-99.03151777777778,19.170223055555557,84,17.0,6.0,4.0,11.0,5.0,8.0,0.0,8.77,47.0,4.67,60.0,7.142857142857142,20.238095238095237
9,Milpa Alta,Zacazontlipac,-99.10516638888889,19.195853888888887,363,94.0,62.0,42.0,31.0,68.0,85.0,1.0,8.87,194.0,3.3,224.0,17.079889807162534,25.895316804407713
9,Milpa Alta,Santa Catarina (Piedra Blanca),-99.07864305555555,19.211234444444443,177,81.0,31.0,32.0,39.0,31.0,43.0,0.0,10.89,116.0,3.34,129.0,17.51412429378531,45.76271186440678
9,Milpa Alta,Cuauhtetec,-99.08132194444444,19.194268055555554,270,73.0,36.0,21.0,19.0,36.0,51.0,0.0,9.05,156.0,3.75,206.0,13.333333333333334,27.037037037037038
9,Milpa Alta,Huitlalpa,-99.08040777777778,19.192523333333334,59,21.0,6.0,5.0,4.0,6.0,13.0,0.0,9.68,25.0,3.69,53.0,10.16949152542373,35.59322033898305
9,Milpa Alta,Texcolipan,-99.05927,19.217532777777777,15,6.0,0.0,1.0,2.0,0.0,2.0,0.0,9.92,10.0,3.75,12.0,0.0,40.0
9,Milpa Alta,Tetzmititla,-99.05642333333333,19.20787222222222,33,11.0,6.0,5.0,6.0,0.0,8.0,0.0,10.0,23.0,3.3,25.0,18.181818181818183,33.33333333333333
9,Milpa Alta,Tlaxiomulco,-99.03830527777778,19.191323055555557,143,25.0,3.0,2.0,9.0,1.0,14.0,1.0,8.05,68.0,5.11,111.0,2.097902097902098,17.482517482517483
9,Milpa Alta,Tecoloxtitla,-99.01227916666667,19.181889166666668,158,53.0,19.0,14.0,21.0,20.0,26.0,0.0,10.1,87.0,3.43,115.0,12.025316455696203,33.54430379746836
9,Milpa Alta,Tapalaco (Amacapultitla),-99.00304111111112,19.170320833333335,81,23.0,1.0,1.0,7.0,3.0,6.0,2.0,9.44,42.0,3.52,54.0,1.2345679012345678,28.39506172839506
9,Milpa Alta,Teacalco,-99.06105861111111,19.1992175,25,2.0,2.0,0.0,2.0,0.0,1.0,0.0,8.06,14.0,5.0,19.0,8.0,8.0
9,Milpa Alta,Cuauhzontlipan,-99.06239666666666,19.213716388888887,103,25.0,5.0,4.0,8.0,6.0,13.0,0.0,8.91,50.0,3.96,89.0,4.854368932038835,24.271844660194176
